id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
191210,Myanmar,MMR,26.020769,97.491928,"[26.020769, 97.491928]",Triangulation,Conflict,total,1000,8/25/2025,8/18/2025,8/25/2025,2025,29147,Myanmar: Non-International armed conflict (NIAC) - Kachin State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kachin State, Myanmar","26.020769, 97.491928",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-09-03T12:32:20.798352Z,"Myanmar: 1,000 displacements, 18 August - 25 August. A total of 1000 people were displaced due to non-international armed conflict (niac) on 18 August in Kachin State, Myanmar, according to UNHCR Myanmar. UNHCR Myanmar - 25 August 2025",,Non-International armed conflict (NIAC)
191211,Myanmar,MMR,24.47151,95.465286,"[24.47151, 95.465286]",Triangulation,Conflict,total,2500,8/25/2025,8/18/2025,8/25/2025,2025,29146,Myanmar: Non-International armed conflict (NIAC) - Sagaing Region - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Sagaing, Myanmar","24.47151, 95.465286",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-09-03T12:32:20.855129Z,"Myanmar: 2,500 displacements, 18 August - 25 August. According to UNHCR Myanmar, a total of 2500 people were displaced in Sagaing, Myanmar due to non-international armed conflict (niac) on 18 August UNHCR Myanmar - 25 August 2025",,Non-International armed conflict (NIAC)
190580,Myanmar,MMR,22.820789,98.005898,"[22.820789, 98.005898]",Triangulation,Conflict,total,300,8/18/2025,8/11/2025,8/18/2025,2025,29138,Myanmar: Non-International armed conflict (NIAC) - Shan State (North & South) - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"North Shan State, Shan State, Myanmar","22.820789, 98.005898",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2025-08-21T15:28:54.665009Z,"Myanmar: 300 displacements, 11 August - 18 August. According to UNHCR Myanmar, a total of 300 people were displaced in North Shan State, Shan State, Myanmar due to non-international armed conflict (niac) on 11 August UNHCR Myanmar - 18 August 2025",,Non-International armed conflict (NIAC)
190581,Myanmar,MMR,12.27192,98.489594,"[12.27192, 98.489594]",Triangulation,Conflict,total,4000,8/18/2025,8/11/2025,8/18/2025,2025,29143,Myanmar: Non-International armed conflict (NIAC) - Tanintharyi Region - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Tanintharyi Region, Myanmar","12.27192, 98.489594",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-08-21T15:28:54.739319Z,"Myanmar: 4,000 displacements, 11 August - 18 August. Non-international armed conflict (niac) resulted in a total of 4000 people being displaced in Tanintharyi Region, Myanmar on 11 August, according to UNHCR Myanmar. UNHCR Myanmar - 18 August 2025",,Non-International armed conflict (NIAC)
190582,Myanmar,MMR,18.159109,96.65007,"[18.159109, 96.65007]",Triangulation,Conflict,total,800,8/18/2025,8/11/2025,8/18/2025,2025,29141,Myanmar: Non-International armed conflict (NIAC) - Bago Region (East & West) - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"East Bago Region, Bago Region, Myanmar","18.159109, 96.65007",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2025-08-21T15:28:54.799952Z,"Myanmar: 800 displacements, 11 August - 18 August. A total of 800 people were displaced due to non-international armed conflict (niac) on 11 August in East Bago Region, Bago Region, Myanmar, according to UNHCR Myanmar. UNHCR Myanmar - 18 August 2025",,Non-International armed conflict (NIAC)
190583,Myanmar,MMR,24.47151,95.465286,"[24.47151, 95.465286]",Triangulation,Conflict,total,8100,8/18/2025,8/11/2025,8/18/2025,2025,29146,Myanmar: Non-International armed conflict (NIAC) - Sagaing Region - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Sagaing, Myanmar","24.47151, 95.465286",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-08-21T15:28:54.858940Z,"Myanmar: 8,100 displacements, 11 August - 18 August. According to UNHCR Myanmar, a total of 8100 people were displaced in Sagaing, Myanmar due to non-international armed conflict (niac) on 11 August UNHCR Myanmar - 18 August 2025",,Non-International armed conflict (NIAC)
190132,Myanmar,MMR,20.78562,97.532921,"[20.78562, 97.532921]",Triangulation,Conflict,total,400,8/11/2025,8/4/2025,8/11/2025,2025,29138,Myanmar: Non-International armed conflict (NIAC) - Shan State (North & South) - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"South Shan State, Shan State, Myanmar","20.78562, 97.532921",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2025-08-19T14:20:32.554471Z,"Myanmar: 400 displacements, 04 August - 11 August. According to UNHCR Myanmar, a total of 400 people were displaced in South Shan State, Shan State, Myanmar due to non-international armed conflict (niac) on 4 August UNHCR Myanmar - 11 August 2025",,Non-International armed conflict (NIAC)
189772,Myanmar,MMR,26.020769,97.491928,"[26.020769, 97.491928]",Recommended figure,Disaster,more than or equal to,2300,8/3/2025,8/3/2025,8/3/2025,2025,32521,Myanmar: Flood - Kachin - 03/08/2025,,,8/3/2025,8/3/2025,Weather related,Hydrological,Flood,Flood,,Office for the Coordination of Humanitarian Affairs (OCHA),,"Kachin State, Myanmar","26.020769, 97.491928",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2025-08-14T08:27:58.081824Z,"Myanmar: 2,300 displacements (evacuated), 03 August - 03 August. Flood resulted in more than 2300 people being evacuated in Kachin State, Myanmar on 3 August, according to Office for the Coordination of Humanitarian Affairs (OCHA). Office for the Coordination of Humanitarian Affairs (OCHA) - 14 August 2025",,Flood
189467,Myanmar,MMR,22.820789,98.005898,"[22.820789, 98.005898]",Triangulation,Conflict,total,600,8/4/2025,7/28/2025,8/4/2025,2025,29138,Myanmar: Non-International armed conflict (NIAC) - Shan State (North & South) - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"North Shan State, Shan State, Myanmar","22.820789, 98.005898",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2025-08-11T11:35:26.420900Z,"Myanmar: 600 displacements, 28 July - 04 August. According to UNHCR Myanmar, a total of 600 people were displaced in North Shan State, Shan State, Myanmar due to non-international armed conflict (niac) on 28 July UNHCR Myanmar - 04 August 2025",,Non-International armed conflict (NIAC)
189468,Myanmar,MMR,19.28125,97.329178,"[19.28125, 97.329178]",Triangulation,Conflict,total,1600,8/4/2025,7/28/2025,8/4/2025,2025,29148,Myanmar: Non-International armed conflict (NIAC) - Kayah State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kayah State, Myanmar","19.28125, 97.329178",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-08-11T11:35:26.475035Z,"Myanmar: 1,600 displacements, 28 July - 04 August. Non-international armed conflict (niac) resulted in a total of 1600 people being displaced in Kayah State, Myanmar on 28 July, according to UNHCR Myanmar. UNHCR Myanmar - 04 August 2025",,Non-International armed conflict (NIAC)
189469,Myanmar,MMR,12.27192,98.489594,"[12.27192, 98.489594]",Triangulation,Conflict,total,3400,8/4/2025,7/28/2025,8/4/2025,2025,29143,Myanmar: Non-International armed conflict (NIAC) - Tanintharyi Region - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Tanintharyi Region, Myanmar","12.27192, 98.489594",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-08-11T11:35:26.522873Z,"Myanmar: 3,400 displacements, 28 July - 04 August. Non-international armed conflict (niac) resulted in a total of 3400 people being displaced in Tanintharyi Region, Myanmar on 28 July, according to UNHCR Myanmar. UNHCR Myanmar - 04 August 2025",,Non-International armed conflict (NIAC)
189470,Myanmar,MMR,17.18631,97.749931,"[17.18631, 97.749931]",Triangulation,Conflict,total,100,8/4/2025,7/28/2025,8/4/2025,2025,29140,Myanmar: Non-International armed conflict (NIAC) - Kayin State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kayin State, Myanmar","17.18631, 97.749931",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-08-11T11:35:26.571585Z,"Myanmar: 100 displacements, 28 July - 04 August. Non-international armed conflict (niac) resulted in a total of 100 people being displaced in Kayin State, Myanmar on 28 July, according to UNHCR Myanmar. UNHCR Myanmar - 04 August 2025",,Non-International armed conflict (NIAC)
189471,Myanmar,MMR,24.47151,95.465286,"[24.47151, 95.465286]",Triangulation,Conflict,total,100,8/4/2025,7/28/2025,8/4/2025,2025,29146,Myanmar: Non-International armed conflict (NIAC) - Sagaing Region - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Sagaing, Myanmar","24.47151, 95.465286",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-08-11T11:35:26.620609Z,"Myanmar: 100 displacements, 28 July - 04 August. Non-international armed conflict (niac) resulted in a total of 100 people being displaced in Sagaing, Myanmar on 28 July, according to UNHCR Myanmar. UNHCR Myanmar - 04 August 2025",,Non-International armed conflict (NIAC)
191680,Myanmar,MMR,16.98023,97.307602,"[16.98023, 97.307602]",Recommended figure,Disaster,total,498,8/7/2025,7/27/2025,8/7/2025,2025,32918,Myanmar: Flood - Mon State (Thaton Township) - 27/07/2025,,,7/27/2025,7/30/2025,Weather related,Hydrological,Flood,Flood,,Department of Disaster Management (DDM),,"Thaton, Thaton, Mon, Myanmar","16.98023, 97.307602",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2025-09-08T15:20:54.181308Z,"Myanmar: 498 displacements (in relief camp), 27 July - 07 August. A total of 498 people were in relief camp due to flood on 27 July in Thaton, Thaton, Mon, Myanmar, according to national/regional disaster authorities. Ministry of Social Welfare, Relief and Resettlement (MOSWRR) - 07 August 2025",,Flood
191627,Myanmar,MMR,17.26078,97.904732,"[17.26078, 97.904732]",Recommended figure,Disaster,total,273,7/26/2025,7/26/2025,7/26/2025,2025,32895,Myanmar: Flood - Kayin State (Hlaingbwe Township) - 26/07/2025,,,7/26/2025,7/26/2025,Weather related,Hydrological,Flood,Flood,,Myanmar Fire Services Department (MFSD),,"Hlaingbwe Township, Hpa-An District, Kayin, Myanmar","17.26078, 97.904732",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2025-09-08T13:41:43.115671Z,"Myanmar: 273 displacements (in relief camp), 26 July - 26 July. According to national/regional disaster authorities, a total of 273 people were in relief camp in Hlaingbwe Township, Hpa-An District, Kayin, Myanmar due to flood on 26 July Myanmar Fire Services Department (MFSD) - 27 July 2025",,Flood
191683,Myanmar,MMR,16.87723,96.582848,"[16.87723, 96.582848]",Recommended figure,Disaster,total,8,7/26/2025,7/26/2025,7/26/2025,2025,32920,Myanmar: Tornado - Yangon Region (Kayan Township) - 26/07/2025,,,7/26/2025,7/26/2025,Weather related,Meteorological,Storm,Tornado,,Department of Disaster Management (DDM),,"Kayan, Yangon, Myanmar","16.87723, 96.582848",County/City/town/Village/Woreda (ADM3),Origin,,2025-09-08T15:31:01.963144Z,"Myanmar: 8 displacements (destroyed housing), 26 July - 26 July. Tornado resulted in a total of 2 households being displaced due to destroyed housing in Kayan, Yangon, Myanmar on 26 July, according to national/regional disaster authorities. Ministry of Social Welfare, Relief and Resettlement (MOSWRR) - 31 July 2025",,Storm
191781,Myanmar,MMR,16.602289,96.454224,"[16.602289, 96.454224]",Recommended figure,Disaster,total,8,7/26/2025,7/26/2025,7/26/2025,2025,32948,Myanmar: Tornado - Yangon Region (Kyauktan Township) - 26/07/2025,,,7/26/2025,7/26/2025,Weather related,Meteorological,Storm,Tornado,,Department of Disaster Management (DDM),,"Kyauktan, Yangon, Myanmar","16.602289, 96.454224",County/City/town/Village/Woreda (ADM3),Origin,,2025-09-09T15:19:01.165709Z,"Myanmar: 8 displacements (destroyed housing), 26 July - 26 July. According to national/regional disaster authorities, a total of 2 households were displaced due to destroyed housing in Kyauktan, Yangon, Myanmar due to tornado on 26 July Ministry of Social Welfare, Relief and Resettlement (MOSWRR) - 30 July 2025",,Storm
191631,Myanmar,MMR,17.26078,97.904732,"[17.26078, 97.904732]",Recommended figure,Disaster,total,73,7/25/2025,7/25/2025,7/25/2025,2025,32897,Myanmar: Flood - Kayin State (Hlaingbwe Township) - 25/07/2025,,,7/25/2025,7/25/2025,Weather related,Hydrological,Flood,Flood,,Myanmar Fire Services Department (MFSD),,"Hlaingbwe Township, Hpa-An District, Kayin, Myanmar","17.26078, 97.904732",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2025-09-08T13:50:25.096853Z,"Myanmar: 73 displacements (in relief camp), 25 July - 25 July. Flood resulted in a total of 73 people being in relief camp in Hlaingbwe Township, Hpa-An District, Kayin, Myanmar on 25 July, according to national/regional disaster authorities. Myanmar Fire Services Department (MFSD) - 26 July 2025",,Flood
191783,Myanmar,MMR,16.602289,96.454224,"[16.602289, 96.454224]",Recommended figure,Disaster,total,21,7/25/2025,7/25/2025,7/25/2025,2025,32949,Myanmar: Tornado - Yangon Region (Kyauktan Township) - 25/07/2025,,,7/25/2025,7/25/2025,Weather related,Meteorological,Storm,Tornado,,Department of Disaster Management (DDM),,"Kyauktan, Yangon, Myanmar","16.602289, 96.454224",County/City/town/Village/Woreda (ADM3),Origin,,2025-09-09T15:28:11.047061Z,"Myanmar: 21 displacements (destroyed housing), 25 July - 25 July. Tornado resulted in a total of 5 households being displaced due to destroyed housing in Kyauktan, Yangon, Myanmar on 25 July, according to national/regional disaster authorities. Ministry of Social Welfare, Relief and Resettlement (MOSWRR) - 30 July 2025",,Storm
191785,Myanmar,MMR,16.619289,97.456253,"[16.619289, 97.456253]",Recommended figure,Disaster,total,329,7/25/2025,7/24/2025,7/25/2025,2025,32950,Myanmar: Storm - Mon State (Paung Township) - 24/07/2025,,,7/24/2025,7/25/2025,Weather related,Meteorological,Storm,Storm,,Department of Disaster Management (DDM),,"Paung, Thaton, Mon, Myanmar","16.619289, 97.456253",County/City/town/Village/Woreda (ADM3),Origin,,2025-09-09T15:38:35.176260Z,"Myanmar: 329 displacements (destroyed housing), 24 July - 25 July. According to national/regional disaster authorities, a total of 78 households were displaced due to destroyed housing in Paung, Thaton, Mon, Myanmar due to storm on 24 July Department of Disaster Management (DDM) - 28 July 2025",,Storm
